SapOrderNumber,ItemNumber,KVP,Outers,CorrespondingCartons,CorrespondingOuters,CorrespondingPackages,PackagesPerOuter,InternationalArticleNumberForOuter,MaterialNumber,ParentItemNumber,InternationalArticleNumberForMastercase,OuterPerMastercase,CorrespondingMastercases,CorrespondingPallets,MastercasePerPallet,VolumeInMTQ,MaterialGroup,MaterialType,TPDIndicator,OUT,VolInThKg,PlannedDate,IsReturnDelivery,IsDeleted
3202618005,000030,33.0,6,0,6,0,6,4031300285329,10179241,,4031300285909,30,0,0,23,0.008814,,,,,,13.11.2023,False,False
3202618005,000040,79.8,1,0,1,0,4,4031300282786,10186200,,4031300283066,6,0,0,35,0.005386,,,,,,13.11.2023,False,False
3202618005,000050,39.6,6,0,6,0,6,4031300283820,10185735,,4031300284155,30,0,0,23,0.008814,,,,,,13.11.2023,False,False
3202618005,000060,39.6,6,0,6,0,6,4031300284193,10185741,,4031300284360,30,0,0,23,0.008814,,,,,,13.11.2023,False,False
3202618005,000070,79.8,2,0,2,0,4,4031300300473,10186199,,4031300300480,6,0,0,35,0.010772,,,,,,13.11.2023,False,False
3202618005,000080,64.75,2,0,2,0,5,4031300300237,10186248,,4031300300244,6,0,0,35,0.009974,,,,,,13.11.2023,False,False
3202618005,000090,64.75,2,0,2,0,5,4031300300268,10186263,,4031300300275,6,0,0,35,0.009976,,,,,,13.11.2023,False,False
3202618005,000100,79.8,6,1,0,0,4,4031300300541,10186180,,4031300300572,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618005,000110,7.5,10,1,0,0,5,4031300094723,50063290,,4031300094747,10,1,0,20,0.006113,,,,,,13.11.2023,False,False
3202618005,000120,59.95,8,2,0,0,1,4031300299845,10186065,,4031300299876,4,2,0,40,0.06620000000000001,,,,,,13.11.2023,False,False
3202618005,000130,24.95,18,1,0,0,1,4031300283165,10186194,,4031300283264,18,1,0,30,0.033100000000000004,,,,,,13.11.2023,False,False
3202618005,000140,85.0,4,0,4,0,10,4031300283622,10190456,,4031300283950,18,0,0,32,0.0075439999999999995,,,,,,13.11.2023,False,False
3202618005,000150,29.0,25,1,0,0,10,4031300279939,10170724,,4031300279977,25,1,0,36,0.03946578,,,,,,13.11.2023,False,False
3202618006,000010,58.0,50,1,0,0,10,4031300298756,10178388,,4031300298879,50,1,0,21,0.0451369,,,,,,13.11.2023,False,False
3202618007,000010,29.0,50,2,0,0,10,4031300279953,10170734,,4031300279991,25,2,0,36,0.07893156,,,,,,13.11.2023,False,False
3202618007,000020,64.75,18,3,0,0,5,4031300300268,10186263,,4031300300275,6,3,0,35,0.09930000000000001,,,,,,13.11.2023,False,False
3202618007,000030,29.0,50,2,0,0,10,4031300279939,10170724,,4031300279977,25,2,0,36,0.07893156,,,,,,13.11.2023,False,False
3202618007,000040,24.95,18,1,0,0,1,4031300283127,10186201,,4031300283226,18,1,0,30,0.033100000000000004,,,,,,13.11.2023,False,False
3202618007,000050,37.2,30,1,0,0,6,4031300284278,10185680,,4031300284445,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618007,000060,85.0,36,2,0,0,10,4031300283622,10190456,,4031300283950,18,2,0,32,0.080285184,,,,,,13.11.2023,False,False
3202618007,000070,99.75,6,1,0,0,5,4031300299715,10190470,,4031300299760,6,1,0,35,0.0375,,,,,,13.11.2023,False,False
3202618007,000080,33.0,60,2,0,0,6,4031300285329,10179241,,4031300285909,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202618007,000090,49.95,16,4,0,0,1,4031300301906,10188936,,4031300301913,4,4,0,40,0.12,,,,,,13.11.2023,False,False
3202618007,000100,29.95,12,2,0,0,1,4031300299883,10188935,,4031300299944,6,2,0,28,0.070074,,,,,,13.11.2023,False,False
3202618007,000110,7.5,40,4,0,0,5,4031300094723,50063290,,4031300094747,10,4,0,20,0.024452,,,,,,13.11.2023,False,False
3202618007,000120,7.5,30,3,0,0,5,4031300063286,50063231,,4031300063323,10,3,0,20,0.2016,,,,,,13.11.2023,False,False
3202618007,000130,7.5,30,3,0,0,5,4031300063279,50063261,,4031300063316,10,3,0,20,0.2016,,,,,,13.11.2023,False,False
3202618007,000140,49.2,60,2,0,0,6,4031300283660,10185711,,4031300283998,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202618007,000150,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618007,000160,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618007,000170,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618007,000180,39.6,60,2,0,0,6,4031300284193,10185741,,4031300284360,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202618007,000190,79.8,6,1,0,0,4,4031300300343,10186243,,4031300300404,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618007,000200,24.95,36,2,0,0,1,4031300283165,10186194,,4031300283264,18,2,0,30,0.06620000000000001,,,,,,13.11.2023,False,False
3202618007,000210,64.75,6,1,0,0,5,4031300300237,10186248,,4031300300244,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618007,000220,39.95,20,2,0,0,1,4031300283196,10186211,,4031300283295,10,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202618007,000230,79.8,12,2,0,0,4,4031300300541,10186180,,4031300300572,6,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202618007,000240,79.8,12,2,0,0,4,4031300282786,10186200,,4031300283066,6,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202618008,000010,63.0,1,0,1,0,10,4031300295359,10178596,,4031300295779,25,0,0,42,0.001108,,,,,,13.11.2023,False,False
3202618009,000010,92.0,50,1,0,0,10,4031300294994,10177147,,4031300295410,50,1,0,21,0.0669,,,,,,13.11.2023,False,False
3202618009,000020,107.0,25,1,0,0,10,4031300294970,10177123,,4031300295397,25,1,0,24,0.0392,,,,,,13.11.2023,False,False
3202618009,000030,85.0,25,1,0,0,10,4031300295151,10177126,,4031300295571,25,1,0,36,0.0354,,,,,,13.11.2023,False,False
3202618009,000040,82.0,75,3,0,0,10,4031300295113,10177149,,4031300295533,25,3,0,42,0.08862300000000001,,,,,,13.11.2023,False,False
3202618009,000050,82.0,25,1,0,0,10,4031300295830,10186696,,4031300295977,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000060,108.0,16,1,0,0,12,4031300296936,10187046,,4031300297322,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202618009,000070,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000080,80.0,40,2,0,0,8,4031300297087,10179850,,4031300297476,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202618009,000090,82.0,100,4,0,0,10,4031300295854,10177129,,4031300295991,25,4,0,42,0.118164,,,,,,13.11.2023,False,False
3202618009,000100,108.0,32,2,0,0,12,4031300297025,10179889,,4031300297414,16,2,0,48,0.057061999999999995,,,,,,13.11.2023,False,False
3202618009,000110,80.0,40,2,0,0,8,4031300296950,10186805,,4031300297346,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202618009,000120,80.0,20,1,0,0,8,4031300297100,10182495,,4031300297490,20,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000130,80.0,840,42,0,0,8,4031300296813,10186705,,4031300297209,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202618009,000140,108.0,16,1,0,0,12,4031300296790,10186704,,4031300297186,16,1,0,48,0.028100000000000003,,,,,,13.11.2023,False,False
3202618009,000150,60.0,75,3,0,0,3,4031300296929,10186803,,4031300297315,25,3,0,49,0.076119,,,,,,13.11.2023,False,False
3202618009,000160,82.0,25,1,0,0,10,4031300295793,10177136,,4031300295939,25,1,0,60,0.023232,,,,,,13.11.2023,False,False
3202618009,000170,96.0,20,1,0,0,8,4031300297957,10179951,,4031300298435,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618009,000180,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202618009,000190,96.0,20,1,0,0,8,4031300297902,10187140,,4031300298381,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618009,000200,78.0,25,1,0,0,10,4031300296233,10179952,,4031300296417,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000210,58.5,75,3,0,0,3,4031300297834,10189149,,4031300298312,25,3,0,49,0.090375,,,,,,13.11.2023,False,False
3202618009,000220,99.0,20,1,0,0,6,4031300297803,10189159,,4031300298282,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618009,000230,108.0,16,1,0,0,12,4031300297735,10186195,,4031300298213,16,1,0,48,0.029504000000000002,,,,,,13.11.2023,False,False
3202618009,000240,82.0,25,1,0,0,10,4031300296073,10177155,,4031300296257,25,1,0,42,0.02750205,,,,,,13.11.2023,False,False
3202618009,000250,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000260,99.0,20,1,0,0,6,4031300297650,10189171,,4031300298138,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202618009,000270,108.0,16,1,0,0,12,4031300297575,10186224,,4031300298053,16,1,0,48,0.035397,,,,,,13.11.2023,False,False
3202618009,000280,78.0,25,1,0,0,10,4031300295199,10178580,,4031300295618,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000290,85.0,25,1,0,0,10,4031300295212,10178570,,4031300295632,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618009,000300,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,13.11.2023,False,False
3202618009,000310,82.0,75,3,0,0,10,4031300295335,10178619,,4031300295755,25,3,0,56,0.08259299999999999,,,,,,13.11.2023,False,False
3202619050,000010,29.0,450,18,0,0,10,4031300279953,10170734,,4031300279991,25,18,0,36,0.71038404,,,,,,13.11.2023,False,False
3202619200,000010,64.75,42,7,0,0,5,4031300300237,10186248,,4031300300244,6,7,0,35,0.23170000000000002,,,,,,14.11.2023,False,False
3202619200,000020,29.95,42,7,0,0,1,4031300283400,10186059,,4031300283516,6,7,0,42,0.189,,,,,,14.11.2023,False,False
3202619201,000010,29.0,50,2,0,0,10,4031300279939,10170724,,4031300279977,25,2,0,36,0.07893156,,,,,,14.11.2023,False,False
3202619202,000010,80.0,840,42,0,0,8,4031300297599,10179905,,4031300298077,20,0,1,42,1.711,,,,,,14.11.2023,False,False
3202619202,000020,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,14.11.2023,False,False
3202619203,000010,33.0,5,0,5,0,6,4031300285329,10179241,,4031300285909,30,0,0,23,0.007345000000000001,,,,,,14.11.2023,False,False
3202619203,000020,107.0,8,0,8,0,10,4031300294970,10177123,,4031300295397,25,0,0,24,0.012,,,,,,14.11.2023,False,False
3202619203,000030,80.0,10,0,10,0,10,4031300295038,10181503,,4031300295458,25,0,0,42,0.01113,,,,,,14.11.2023,False,False
3202619203,000040,85.0,25,1,0,0,10,4031300295052,10177134,,4031300295472,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619203,000050,49.2,10,0,10,0,6,4031300283660,10185711,,4031300283998,30,0,0,23,0.014690000000000002,,,,,,14.11.2023,False,False
3202619203,000060,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619203,000070,80.0,20,1,0,0,8,4031300297049,10179892,,4031300297438,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619203,000080,108.0,32,2,0,0,12,4031300297025,10179889,,4031300297414,16,2,0,48,0.057061999999999995,,,,,,14.11.2023,False,False
3202619203,000090,80.0,100,5,0,0,8,4031300296813,10186705,,4031300297209,20,5,0,42,0.150625,,,,,,14.11.2023,False,False
3202619203,000100,105.0,40,2,0,0,6,4031300296875,10187572,,4031300297261,20,2,0,42,0.067704,,,,,,14.11.2023,False,False
3202619203,000110,104.0,20,1,0,0,8,4031300296851,10186786,,4031300297247,20,1,0,42,0.032149000000000004,,,,,,14.11.2023,False,False
3202619203,000120,59.95,12,3,0,0,1,4031300299845,10186065,,4031300299876,4,3,0,40,0.09930000000000001,,,,,,14.11.2023,False,False
3202619203,000130,29.0,10,0,10,0,10,4031300279953,10170734,,4031300279991,25,0,0,36,0.01347,,,,,,14.11.2023,False,False
3202619203,000140,58.5,50,2,0,0,3,4031300297834,10189149,,4031300298312,25,2,0,49,0.06025,,,,,,14.11.2023,False,False
3202619203,000150,99.0,40,2,0,0,6,4031300297803,10189159,,4031300298282,20,2,0,42,0.06429800000000001,,,,,,14.11.2023,False,False
3202619203,000160,78.0,75,3,0,0,10,4031300296097,10186592,,4031300296271,25,3,0,42,0.08862300000000001,,,,,,14.11.2023,False,False
3202619203,000170,80.0,20,1,0,0,8,4031300301869,10187682,,4031300301883,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619203,000180,58.5,50,2,0,0,3,4031300297681,10189148,,4031300298169,25,2,0,49,0.06429800000000001,,,,,,14.11.2023,False,False
3202619203,000190,108.0,16,1,0,0,12,4031300297575,10186224,,4031300298053,16,1,0,48,0.035397,,,,,,14.11.2023,False,False
3202619203,000200,96.0,10,0,10,0,8,4031300297636,10186587,,4031300298114,20,0,0,42,0.01548,,,,,,14.11.2023,False,False
3202619203,000210,78.0,10,0,10,0,10,4031300295199,10178580,,4031300295618,25,0,0,42,0.011080000000000001,,,,,,14.11.2023,False,False
3202619203,000220,85.0,10,0,10,0,10,4031300283622,10190456,,4031300283950,18,0,0,32,0.01886,,,,,,14.11.2023,False,False
3202619203,000230,82.0,50,2,0,0,10,4031300295298,10178602,,4031300295717,25,2,0,56,0.052712,,,,,,14.11.2023,False,False
3202619204,000010,80.0,840,42,0,0,8,4031300297599,10179905,,4031300298077,20,0,1,42,1.711,,,,,,14.11.2023,False,False
3202619204,000020,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,14.11.2023,False,False
3202619205,000010,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,14.11.2023,False,False
3202619206,000010,58.0,50,1,0,0,10,4031300294796,10178108,,4031300294802,50,1,0,21,0.0439,,,,,,14.11.2023,False,False
3202619206,000020,58.0,50,1,0,0,10,4031300294819,10177872,,4031300294826,50,1,0,21,0.0439,,,,,,14.11.2023,False,False
3202619206,000030,58.0,50,1,0,0,10,4031300294857,10178123,,4031300294864,50,1,0,21,0.0439,,,,,,14.11.2023,False,False
3202619207,000010,80.0,840,42,0,0,8,4031300297759,10179908,,4031300298237,20,0,1,42,1.711,,,,,,14.11.2023,False,False
3202619208,000010,94.4,100,5,0,0,8,4031300297148,10186788,,4031300297537,20,5,0,42,0.150625,,,,,,14.11.2023,False,False
3202619208,000020,88.0,100,5,0,0,8,4031300297773,10189109,,4031300298251,20,5,0,42,0.17698499999999998,,,,,,14.11.2023,False,False
3202619208,000030,99.0,80,4,0,0,6,4031300297650,10189171,,4031300298138,20,4,0,42,0.1205,,,,,,14.11.2023,False,False
3202619209,000010,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,14.11.2023,False,False
3202619210,000010,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619210,000020,94.4,80,4,0,0,8,4031300297148,10186788,,4031300297537,20,4,0,42,0.1205,,,,,,14.11.2023,False,False
3202619210,000030,108.0,64,4,0,0,12,4031300297735,10186195,,4031300298213,16,4,0,48,0.11801600000000001,,,,,,14.11.2023,False,False
3202619210,000040,108.0,80,5,0,0,12,4031300297575,10186224,,4031300298053,16,5,0,48,0.17698499999999998,,,,,,14.11.2023,False,False
3202619210,000050,108.0,16,1,0,0,12,4031300297889,10187080,,4031300298367,16,1,0,48,0.028530999999999997,,,,,,14.11.2023,False,False
3202619210,000060,108.0,64,4,0,0,12,4031300297940,10187107,,4031300298428,16,4,0,48,0.11412399999999999,,,,,,14.11.2023,False,False
3202619210,000070,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,14.11.2023,False,False
3202619210,000080,88.0,140,7,0,0,8,4031300297773,10189109,,4031300298251,20,7,0,42,0.247779,,,,,,14.11.2023,False,False
3202619210,000090,99.0,120,6,0,0,6,4031300297803,10189159,,4031300298282,20,6,0,42,0.192894,,,,,,14.11.2023,False,False
3202619210,000100,88.0,160,8,0,0,8,4031300297612,10186894,,4031300298091,20,8,0,42,0.25719200000000003,,,,,,14.11.2023,False,False
3202619210,000110,99.0,60,3,0,0,6,4031300297650,10189171,,4031300298138,20,3,0,42,0.090375,,,,,,14.11.2023,False,False
3202619211,000010,180.0,8,0,8,0,20,4031300296776,10187038,,4031300297162,16,0,0,30,0.019936,,,,,,14.11.2023,False,False
3202619211,000020,80.0,30,1,10,0,8,4031300296837,10186802,,4031300297223,20,1,0,42,0.044225,,,,,,14.11.2023,False,False
3202619211,000030,180.0,16,1,0,0,20,4031300297001,10179888,,4031300297391,16,1,0,30,0.042682000000000005,,,,,,14.11.2023,False,False
3202619211,000040,80.0,5,0,5,0,8,4031300297049,10179892,,4031300297438,20,0,0,42,0.00705,,,,,,14.11.2023,False,False
3202619211,000050,80.0,20,1,0,0,8,4031300283851,10189155,,4031300283868,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619211,000060,160.0,4,0,4,0,20,4031300297742,10187087,,4031300298220,16,0,0,30,0.009968,,,,,,14.11.2023,False,False
3202619212,000010,80.0,20,1,0,0,8,4031300296837,10186802,,4031300297223,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619212,000020,108.0,16,1,0,0,12,4031300296790,10186704,,4031300297186,16,1,0,48,0.028100000000000003,,,,,,14.11.2023,False,False
3202619212,000030,29.95,12,2,0,0,1,4031300283400,10186059,,4031300283516,6,2,0,42,0.054,,,,,,14.11.2023,False,False
3202619212,000040,80.0,40,2,0,0,8,4031300283851,10189155,,4031300283868,20,2,0,42,0.06025,,,,,,14.11.2023,False,False
3202619212,000050,24.95,18,1,0,0,1,4031300283127,10186201,,4031300283226,18,1,0,30,0.033100000000000004,,,,,,14.11.2023,False,False
3202619213,000010,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,14.11.2023,False,False
3202619213,000020,79.8,1,0,1,0,4,4031300282786,10186200,,4031300283066,6,0,0,35,0.005386,,,,,,14.11.2023,False,False
3202619213,000030,29.95,6,1,0,0,1,4031300299883,10188935,,4031300299944,6,1,0,28,0.035037,,,,,,14.11.2023,False,False
3202619213,000040,108.0,16,1,0,0,12,4031300297735,10186195,,4031300298213,16,1,0,48,0.029504000000000002,,,,,,14.11.2023,False,False
3202619213,000050,80.0,60,3,0,0,8,4031300301876,10187692,,4031300301890,20,3,0,42,0.090375,,,,,,14.11.2023,False,False
3202619213,000060,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000070,78.0,10,0,10,0,10,4031300295199,10178580,,4031300295618,25,0,0,42,0.011080000000000001,,,,,,14.11.2023,False,False
3202619213,000080,29.0,25,1,0,0,10,4031300279939,10170724,,4031300279977,25,1,0,36,0.03946578,,,,,,14.11.2023,False,False
3202619213,000090,80.0,6,0,6,0,8,4031300297049,10179892,,4031300297438,20,0,0,42,0.008459999999999999,,,,,,14.11.2023,False,False
3202619213,000100,82.0,2,0,2,0,10,4031300295830,10186696,,4031300295977,25,0,0,42,0.0022660000000000002,,,,,,14.11.2023,False,False
3202619213,000110,108.0,16,1,0,0,12,4031300297575,10186224,,4031300298053,16,1,0,48,0.035397,,,,,,14.11.2023,False,False
3202619213,000120,58.5,25,1,0,0,3,4031300297681,10189148,,4031300298169,25,1,0,49,0.032149000000000004,,,,,,14.11.2023,False,False
3202619213,000130,79.8,1,0,1,0,4,4031300300541,10186180,,4031300300572,6,0,0,35,0.005386,,,,,,14.11.2023,False,False
3202619213,000140,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000150,80.0,20,1,0,0,8,4031300298008,10179954,,4031300298480,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619213,000160,80.0,80,4,0,0,8,4031300301869,10187682,,4031300301883,20,4,0,42,0.1205,,,,,,14.11.2023,False,False
3202619213,000170,78.0,25,1,0,0,10,4031300296219,10187148,,4031300296394,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000180,80.0,10,0,10,0,8,4031300296813,10186705,,4031300297209,20,0,0,42,0.0141,,,,,,14.11.2023,False,False
3202619213,000190,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,14.11.2023,False,False
3202619213,000200,78.0,25,1,0,0,10,4031300296134,10186598,,4031300296318,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000210,78.0,25,1,0,0,10,4031300296233,10179952,,4031300296417,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000220,80.0,20,1,0,0,8,4031300297971,10179953,,4031300298459,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619213,000230,107.0,2,0,2,0,10,4031300294970,10177123,,4031300295397,25,0,0,24,0.003,,,,,,14.11.2023,False,False
3202619213,000240,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,14.11.2023,False,False
3202619213,000250,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000260,78.0,25,1,0,0,10,4031300296172,10187129,,4031300296356,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619213,000270,108.0,5,0,5,0,12,4031300297575,10186224,,4031300298053,16,0,0,48,0.008385,,,,,,14.11.2023,False,False
3202619213,000280,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,14.11.2023,False,False
3202619214,000010,80.0,15,0,15,0,10,4031300295038,10181503,,4031300295458,25,0,0,42,0.016695,,,,,,14.11.2023,False,False
3202619214,000020,80.0,10,0,10,0,10,4031300295014,10181501,,4031300295434,25,0,0,42,0.01113,,,,,,14.11.2023,False,False
3202619214,000030,78.0,25,1,0,0,10,4031300296219,10187148,,4031300296394,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619214,000040,80.0,20,1,0,0,8,4031300298008,10179954,,4031300298480,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619214,000050,96.0,40,2,0,0,8,4031300297957,10179951,,4031300298435,20,2,0,42,0.06429800000000001,,,,,,14.11.2023,False,False
3202619214,000060,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,14.11.2023,False,False
3202619214,000070,96.0,20,1,0,0,8,4031300297636,10186587,,4031300298114,20,1,0,42,0.032149000000000004,,,,,,14.11.2023,False,False
3202619214,000080,99.0,20,1,0,0,6,4031300297650,10189171,,4031300298138,20,1,0,42,0.030125,,,,,,14.11.2023,False,False
3202619214,000090,58.5,75,3,0,0,3,4031300297681,10189148,,4031300298169,25,3,0,49,0.096447,,,,,,14.11.2023,False,False
